Year,Institute,Percentile,R56_Awards,R01_Equivalent_Awards,Not_Awarded,Funded_Total,Applications_Total,Funding_Rate,R56_Suppressed,Percentile_Band
2020,NIDCD,44,,0,7,0.0,7.0,0.0,True,26+
2020,NIDCD,45,,0,1,0.0,1.0,0.0,True,26+
2020,NIDCD,46,,0,6,0.0,6.0,0.0,True,26+
2020,NIDCD,47,,0,2,0.0,2.0,0.0,True,26+
2020,NIDCD,48,,0,1,0.0,1.0,0.0,True,26+
2020,NIDCD,49,,0,4,0.0,4.0,0.0,True,26+
2020,NIDCD,50,,0,3,0.0,3.0,0.0,True,26+
2020,NIDCD,51,,0,4,0.0,4.0,0.0,True,26+
2020,NIDCD,52,,0,2,0.0,2.0,0.0,True,26+
2020,NIDCD,53,,0,3,0.0,3.0,0.0,True,26+
2020,NIDCD,54,,0,2,0.0,2.0,0.0,True,26+
2020,NIDCD,55,,0,2,0.0,2.0,0.0,True,26+
2020,NIDCD,56,,0,2,0.0,2.0,0.0,True,26+
2020,NIDCD,57,,0,1,0.0,1.0,0.0,True,26+
2020,NIDCD,58,,0,1,0.0,1.0,0.0,True,26+
2020,NIDCR,1,0.0,1,0,1.0,1.0,1.0,False,1-5
2020,NIDCR,2,0.0,2,0,2.0,2.0,1.0,False,1-5
2020,NIDCR,3,0.0,2,1,2.0,3.0,0.6666666666666666,False,1-5
2020,NIDCR,4,0.0,3,0,3.0,3.0,1.0,False,1-5
2020,NIDCR,5,0.0,5,0,5.0,5.0,1.0,False,1-5
2020,NIDCR,6,0.0,1,0,1.0,1.0,1.0,False,6-10
2020,NIDCR,7,0.0,1,0,1.0,1.0,1.0,False,6-10
2020,NIDCR,8,0.0,4,0,4.0,4.0,1.0,False,6-10
2020,NIDCR,9,0.0,5,0,5.0,5.0,1.0,False,6-10
2020,NIDCR,10,0.0,3,0,3.0,3.0,1.0,False,6-10
2020,NIDCR,11,0.0,3,0,3.0,3.0,1.0,False,11-15
2020,NIDCR,12,0.0,3,0,3.0,3.0,1.0,False,11-15
2020,NIDCR,13,0.0,5,0,5.0,5.0,1.0,False,11-15
2020,NIDCR,14,0.0,10,0,10.0,10.0,1.0,False,11-15
2020,NIDCR,15,0.0,1,0,1.0,1.0,1.0,False,11-15
2020,NIDCR,16,0.0,6,0,6.0,6.0,1.0,False,16-20
2020,NIDCR,17,0.0,2,1,2.0,3.0,0.6666666666666666,False,16-20
2020,NIDCR,18,1.0,1,0,2.0,2.0,1.0,False,16-20
2020,NIDCR,19,0.0,1,1,1.0,2.0,0.5,False,16-20
2020,NIDCR,20,1.0,5,1,6.0,7.0,0.8571428571428571,False,16-20
2020,NIDCR,22,2.0,0,6,2.0,8.0,0.25,False,21-25
2020,NIDCR,23,3.0,2,3,5.0,8.0,0.625,False,21-25
2020,NIDCR,25,1.0,2,2,3.0,5.0,0.6,False,21-25
2020,NIDCR,26,0.0,1,0,1.0,1.0,1.0,False,26+
2020,NIDCR,27,0.0,0,1,0.0,1.0,0.0,False,26+
2020,NIDCR,28,0.0,0,6,0.0,6.0,0.0,False,26+
2020,NIDCR,29,0.0,0,2,0.0,2.0,0.0,False,26+
2020,NIDCR,30,0.0,0,1,0.0,1.0,0.0,False,26+
2020,NIDCR,31,1.0,0,4,1.0,5.0,0.2,False,26+
2020,NIDCR,32,0.0,0,1,0.0,1.0,0.0,False,26+
2020,NIDCR,33,3.0,0,1,3.0,4.0,0.75,False,26+
2020,NIDCR,34,0.0,0,2,0.0,2.0,0.0,False,26+
2020,NIDCR,35,1.0,0,3,1.0,4.0,0.25,False,26+
2020,NIDCR,36,0.0,0,3,0.0,3.0,0.0,False,26+
2020,NIDCR,37,0.0,0,3,0.0,3.0,0.0,False,26+
2020,NIDCR,38,0.0,0,6,0.0,6.0,0.0,False,26+
2020,NIDCR,40,0.0,0,1,0.0,1.0,0.0,False,26+
2020,NIDCR,41,1.0,0,5,1.0,6.0,0.16666666666666666,False,26+
2020,NIDCR,42,0.0,0,5,0.0,5.0,0.0,False,26+
2020,NIDCR,43,0.0,0,1,0.0,1.0,0.0,False,26+
2020,NIDCR,44,0.0,0,6,0.0,6.0,0.0,False,26+
2020,NIDCR,45,0.0,0,6,0.0,6.0,0.0,False,26+
2020,NIDCR,46,0.0,0,3,0.0,3.0,0.0,False,26+
2020,NIDCR,47,0.0,0,5,0.0,5.0,0.0,False,26+
2020,NIDCR,48,0.0,0,3,0.0,3.0,0.0,False,26+
2020,NIDCR,49,0.0,0,1,0.0,1.0,0.0,False,26+
2020,NIDCR,50,0.0,0,2,0.0,2.0,0.0,False,26+
2020,NIDCR,51,0.0,0,3,0.0,3.0,0.0,False,26+
2020,NIDCR,52,0.0,0,3,0.0,3.0,0.0,False,26+
2020,NIDCR,55,0.0,0,3,0.0,3.0,0.0,False,26+
2020,NIDCR,57,0.0,0,5,0.0,5.0,0.0,False,26+
2020,NIDCR,58,0.0,0,1,0.0,1.0,0.0,False,26+
2020,NIDDK,1,0.0,19,0,19.0,19.0,1.0,False,1-5
2020,NIDDK,2,0.0,29,0,29.0,29.0,1.0,False,1-5
2020,NIDDK,3,0.0,23,0,23.0,23.0,1.0,False,1-5
2020,NIDDK,4,0.0,55,1,55.0,56.0,0.9821428571428571,False,1-5
2020,NIDDK,5,0.0,22,0,22.0,22.0,1.0,False,1-5
2020,NIDDK,6,0.0,27,0,27.0,27.0,1.0,False,6-10
2020,NIDDK,7,0.0,39,0,39.0,39.0,1.0,False,6-10
2020,NIDDK,8,0.0,15,1,15.0,16.0,0.9375,False,6-10
2020,NIDDK,9,0.0,27,0,27.0,27.0,1.0,False,6-10
2020,NIDDK,10,0.0,35,1,35.0,36.0,0.9722222222222222,False,6-10
2020,NIDDK,11,0.0,32,1,32.0,33.0,0.9696969696969697,False,11-15
2020,NIDDK,12,0.0,31,0,31.0,31.0,1.0,False,11-15
2020,NIDDK,13,0.0,20,3,20.0,23.0,0.8695652173913043,False,11-15
2020,NIDDK,14,0.0,36,0,36.0,36.0,1.0,False,11-15
2020,NIDDK,15,0.0,32,1,32.0,33.0,0.9696969696969697,False,11-15
2020,NIDDK,16,0.0,25,3,25.0,28.0,0.8928571428571429,False,16-20
2020,NIDDK,17,1.0,23,1,24.0,25.0,0.96,False,16-20
2020,NIDDK,18,5.0,10,13,15.0,28.0,0.5357142857142857,False,16-20
2020,NIDDK,19,2.0,8,11,10.0,21.0,0.47619047619047616,False,16-20
2020,NIDDK,20,1.0,7,13,8.0,21.0,0.38095238095238093,False,16-20
2020,NIDDK,21,0.0,9,14,9.0,23.0,0.391304347826087,False,21-25
2020,NIDDK,22,2.0,9,20,11.0,31.0,0.3548387096774194,False,21-25
2020,NIDDK,23,2.0,5,11,7.0,18.0,0.3888888888888889,False,21-25
2020,NIDDK,24,0.0,6,15,6.0,21.0,0.2857142857142857,False,21-25
2020,NIDDK,25,2.0,8,23,10.0,33.0,0.30303030303030304,False,21-25
2020,NIDDK,26,1.0,1,18,2.0,20.0,0.1,False,26+
2020,NIDDK,27,0.0,1,21,1.0,22.0,0.045454545454545456,False,26+
2020,NIDDK,28,3.0,4,14,7.0,21.0,0.3333333333333333,False,26+
2020,NIDDK,29,4.0,0,34,4.0,38.0,0.10526315789473684,False,26+
2020,NIDDK,30,1.0,0,22,1.0,23.0,0.043478260869565216,False,26+
2020,NIDDK,31,2.0,1,24,3.0,27.0,0.1111111111111111,False,26+
2020,NIDDK,32,1.0,1,25,2.0,27.0,0.07407407407407407,False,26+
2020,NIDDK,33,1.0,1,25,2.0,27.0,0.07407407407407407,False,26+
2020,NIDDK,34,0.0,1,23,1.0,24.0,0.041666666666666664,False,26+
2020,NIDDK,35,1.0,0,27,1.0,28.0,0.03571428571428571,False,26+
2020,NIDDK,36,0.0,0,24,0.0,24.0,0.0,False,26+
2020,NIDDK,37,2.0,0,19,2.0,21.0,0.09523809523809523,False,26+
2020,NIDDK,38,0.0,1,20,1.0,21.0,0.047619047619047616,False,26+
2020,NIDDK,39,0.0,0,21,0.0,21.0,0.0,False,26+
2020,NIDDK,40,1.0,1,27,2.0,29.0,0.06896551724137931,False,26+
2020,NIDDK,41,0.0,0,28,0.0,28.0,0.0,False,26+
2020,NIDDK,42,0.0,0,21,0.0,21.0,0.0,False,26+
2020,NIDDK,43,0.0,0,19,0.0,19.0,0.0,False,26+
2020,NIDDK,44,0.0,0,31,0.0,31.0,0.0,False,26+
2020,NIDDK,45,0.0,0,30,0.0,30.0,0.0,False,26+
2020,NIDDK,46,0.0,0,34,0.0,34.0,0.0,False,26+
2020,NIDDK,47,0.0,0,23,0.0,23.0,0.0,False,26+
2020,NIDDK,48,0.0,0,15,0.0,15.0,0.0,False,26+
2020,NIDDK,49,1.0,0,18,1.0,19.0,0.05263157894736842,False,26+
2020,NIDDK,50,0.0,0,19,0.0,19.0,0.0,False,26+
2020,NIDDK,51,0.0,0,6,0.0,6.0,0.0,False,26+
2020,NIDDK,52,0.0,0,10,0.0,10.0,0.0,False,26+
2020,NIDDK,53,0.0,0,3,0.0,3.0,0.0,False,26+
2020,NIDDK,55,0.0,0,2,0.0,2.0,0.0,False,26+
2020,NIDDK,57,0.0,0,1,0.0,1.0,0.0,False,26+
2020,NIGMS,1,0.0,20,4,20.0,24.0,0.8333333333333334,False,1-5
2020,NIGMS,2,0.0,22,3,22.0,25.0,0.88,False,1-5
2020,NIGMS,3,0.0,18,2,18.0,20.0,0.9,False,1-5
2020,NIGMS,4,0.0,20,5,20.0,25.0,0.8,False,1-5
2020,NIGMS,5,0.0,18,5,18.0,23.0,0.782608695652174,False,1-5
2020,NIGMS,6,0.0,20,1,20.0,21.0,0.9523809523809523,False,6-10
2020,NIGMS,7,0.0,22,3,22.0,25.0,0.88,False,6-10
2020,NIGMS,8,0.0,22,3,22.0,25.0,0.88,False,6-10
2020,NIGMS,9,0.0,20,3,20.0,23.0,0.8695652173913043,False,6-10
2020,NIGMS,10,0.0,17,3,17.0,20.0,0.85,False,6-10
2020,NIGMS,11,0.0,25,2,25.0,27.0,0.9259259259259259,False,11-15
2020,NIGMS,12,0.0,19,2,19.0,21.0,0.9047619047619048,False,11-15
2020,NIGMS,13,0.0,28,2,28.0,30.0,0.9333333333333333,False,11-15
2020,NIGMS,14,0.0,30,6,30.0,36.0,0.8333333333333334,False,11-15
2020,NIGMS,15,0.0,13,3,13.0,16.0,0.8125,False,11-15
2020,NIGMS,16,0.0,22,5,22.0,27.0,0.8148148148148148,False,16-20
2020,NIGMS,17,0.0,15,3,15.0,18.0,0.8333333333333334,False,16-20
2020,NIGMS,18,0.0,21,8,21.0,29.0,0.7241379310344828,False,16-20
2020,NIGMS,19,0.0,21,7,21.0,28.0,0.75,False,16-20
2020,NIGMS,20,0.0,19,4,19.0,23.0,0.8260869565217391,False,16-20
2020,NIGMS,21,0.0,20,4,20.0,24.0,0.8333333333333334,False,21-25
2020,NIGMS,22,0.0,13,9,13.0,22.0,0.5909090909090909,False,21-25
2020,NIGMS,23,0.0,21,8,21.0,29.0,0.7241379310344828,False,21-25
2020,NIGMS,24,0.0,14,5,14.0,19.0,0.7368421052631579,False,21-25
2020,NIGMS,25,0.0,13,7,13.0,20.0,0.65,False,21-25
2020,NIGMS,26,0.0,11,4,11.0,15.0,0.7333333333333333,False,26+
2020,NIGMS,27,0.0,10,8,10.0,18.0,0.5555555555555556,False,26+
2020,NIGMS,28,0.0,10,7,10.0,17.0,0.5882352941176471,False,26+
2020,NIGMS,29,0.0,8,10,8.0,18.0,0.4444444444444444,False,26+
2020,NIGMS,30,0.0,7,9,7.0,16.0,0.4375,False,26+
2020,NIGMS,31,0.0,8,10,8.0,18.0,0.4444444444444444,False,26+
2020,NIGMS,32,0.0,5,13,5.0,18.0,0.2777777777777778,False,26+
2020,NIGMS,33,0.0,6,15,6.0,21.0,0.2857142857142857,False,26+
2020,NIGMS,34,0.0,5,16,5.0,21.0,0.23809523809523808,False,26+
2020,NIGMS,35,0.0,3,20,3.0,23.0,0.13043478260869565,False,26+
2020,NIGMS,36,0.0,5,14,5.0,19.0,0.2631578947368421,False,26+
2020,NIGMS,37,0.0,6,21,6.0,27.0,0.2222222222222222,False,26+
2020,NIGMS,38,0.0,3,14,3.0,17.0,0.17647058823529413,False,26+
2020,NIGMS,39,0.0,1,22,1.0,23.0,0.043478260869565216,False,26+
2020,NIGMS,40,0.0,1,19,1.0,20.0,0.05,False,26+
2020,NIGMS,41,0.0,2,22,2.0,24.0,0.08333333333333333,False,26+
2020,NIGMS,42,0.0,0,26,0.0,26.0,0.0,False,26+
2020,NIGMS,43,0.0,0,15,0.0,15.0,0.0,False,26+
2020,NIGMS,44,0.0,1,22,1.0,23.0,0.043478260869565216,False,26+
2020,NIGMS,45,0.0,0,18,0.0,18.0,0.0,False,26+
2020,NIGMS,46,0.0,0,16,0.0,16.0,0.0,False,26+
2020,NIGMS,47,0.0,0,29,0.0,29.0,0.0,False,26+
2020,NIGMS,48,0.0,0,21,0.0,21.0,0.0,False,26+
2020,NIGMS,49,0.0,1,16,1.0,17.0,0.058823529411764705,False,26+
2020,NIGMS,50,0.0,0,22,0.0,22.0,0.0,False,26+
2020,NIGMS,51,0.0,0,15,0.0,15.0,0.0,False,26+
2020,NIGMS,52,0.0,0,11,0.0,11.0,0.0,False,26+
2020,NIGMS,53,0.0,0,14,0.0,14.0,0.0,False,26+
2020,NIGMS,54,0.0,0,8,0.0,8.0,0.0,False,26+
2020,NIGMS,55,0.0,0,9,0.0,9.0,0.0,False,26+
2020,NIGMS,56,0.0,0,2,0.0,2.0,0.0,False,26+
2020,NIGMS,57,0.0,0,1,0.0,1.0,0.0,False,26+
2020,NIGMS,58,0.0,0,1,0.0,1.0,0.0,False,26+
2020,NIGMS,61,0.0,0,1,0.0,1.0,0.0,False,26+
2020,NIMH,1,0.0,15,0,15.0,15.0,1.0,False,1-5
2020,NIMH,2,0.0,15,0,15.0,15.0,1.0,False,1-5
2020,NIMH,3,0.0,14,0,14.0,14.0,1.0,False,1-5
2020,NIMH,4,0.0,20,0,20.0,20.0,1.0,False,1-5
2020,NIMH,5,0.0,17,0,17.0,17.0,1.0,False,1-5
2020,NIMH,6,0.0,10,0,10.0,10.0,1.0,False,6-10
2020,NIMH,7,0.0,18,1,18.0,19.0,0.9473684210526315,False,6-10
2020,NIMH,8,0.0,10,0,10.0,10.0,1.0,False,6-10
2020,NIMH,9,0.0,10,0,10.0,10.0,1.0,False,6-10
2020,NIMH,10,0.0,11,0,11.0,11.0,1.0,False,6-10
2020,NIMH,11,0.0,13,4,13.0,17.0,0.7647058823529411,False,11-15
2020,NIMH,12,0.0,16,1,16.0,17.0,0.9411764705882353,False,11-15
2020,NIMH,13,0.0,8,1,8.0,9.0,0.8888888888888888,False,11-15
2020,NIMH,14,0.0,8,8,8.0,16.0,0.5,False,11-15
2020,NIMH,15,0.0,7,3,7.0,10.0,0.7,False,11-15
2020,NIMH,16,2.0,11,1,13.0,14.0,0.9285714285714286,False,16-20
2020,NIMH,17,1.0,8,5,9.0,14.0,0.6428571428571429,False,16-20
2020,NIMH,18,2.0,10,9,12.0,21.0,0.5714285714285714,False,16-20
2020,NIMH,19,0.0,5,4,5.0,9.0,0.5555555555555556,False,16-20
2020,NIMH,20,1.0,6,3,7.0,10.0,0.7,False,16-20
2020,NIMH,21,0.0,1,8,1.0,9.0,0.1111111111111111,False,21-25
2020,NIMH,22,1.0,10,8,11.0,19.0,0.5789473684210527,False,21-25
2020,NIMH,23,3.0,4,7,7.0,14.0,0.5,False,21-25
2020,NIMH,24,2.0,1,4,3.0,7.0,0.42857142857142855,False,21-25
2020,NIMH,25,0.0,3,14,3.0,17.0,0.17647058823529413,False,21-25
2020,NIMH,26,0.0,1,3,1.0,4.0,0.25,False,26+
2020,NIMH,27,0.0,1,9,1.0,10.0,0.1,False,26+
2020,NIMH,28,1.0,1,7,2.0,9.0,0.2222222222222222,False,26+
2020,NIMH,29,0.0,1,15,1.0,16.0,0.0625,False,26+
2020,NIMH,30,1.0,1,5,2.0,7.0,0.2857142857142857,False,26+
2020,NIMH,31,0.0,0,12,0.0,12.0,0.0,False,26+
2020,NIMH,32,0.0,0,15,0.0,15.0,0.0,False,26+
2020,NIMH,33,0.0,0,3,0.0,3.0,0.0,False,26+
2020,NIMH,34,1.0,0,10,1.0,11.0,0.09090909090909091,False,26+
2020,NIMH,35,0.0,0,23,0.0,23.0,0.0,False,26+
2020,NIMH,36,0.0,0,8,0.0,8.0,0.0,False,26+
2020,NIMH,37,0.0,0,12,0.0,12.0,0.0,False,26+
2020,NIMH,38,0.0,0,8,0.0,8.0,0.0,False,26+
2020,NIMH,39,1.0,0,12,1.0,13.0,0.07692307692307693,False,26+
2020,NIMH,40,0.0,0,9,0.0,9.0,0.0,False,26+
2020,NIMH,41,0.0,0,10,0.0,10.0,0.0,False,26+
2020,NIMH,42,0.0,0,9,0.0,9.0,0.0,False,26+
2020,NIMH,43,0.0,0,6,0.0,6.0,0.0,False,26+
2020,NIMH,44,0.0,0,14,0.0,14.0,0.0,False,26+
2020,NIMH,45,0.0,0,11,0.0,11.0,0.0,False,26+
2020,NIMH,46,0.0,0,6,0.0,6.0,0.0,False,26+
2020,NIMH,47,0.0,0,16,0.0,16.0,0.0,False,26+
2020,NIMH,48,0.0,0,6,0.0,6.0,0.0,False,26+
2020,NIMH,49,0.0,0,17,0.0,17.0,0.0,False,26+
2020,NIMH,50,0.0,0,12,0.0,12.0,0.0,False,26+
2020,NIMH,51,0.0,0,11,0.0,11.0,0.0,False,26+
2020,NIMH,52,0.0,0,8,0.0,8.0,0.0,False,26+
2020,NIMH,53,0.0,0,4,0.0,4.0,0.0,False,26+
2020,NIMH,54,0.0,0,2,0.0,2.0,0.0,False,26+
2020,NIMH,55,0.0,0,3,0.0,3.0,0.0,False,26+
2020,NIMH,56,0.0,0,1,0.0,1.0,0.0,False,26+
2020,NIMH,57,0.0,0,1,0.0,1.0,0.0,False,26+
2020,NIMH,59,0.0,0,1,0.0,1.0,0.0,False,26+
2020,NIMHD,1,0.0,4,0,4.0,4.0,1.0,False,1-5
2020,NIMHD,2,0.0,2,0,2.0,2.0,1.0,False,1-5
2020,NIMHD,3,0.0,2,1,2.0,3.0,0.6666666666666666,False,1-5
2020,NIMHD,4,0.0,4,0,4.0,4.0,1.0,False,1-5
2020,NIMHD,5,0.0,4,0,4.0,4.0,1.0,False,1-5
2020,NIMHD,6,0.0,1,3,1.0,4.0,0.25,False,6-10
2020,NIMHD,7,0.0,3,1,3.0,4.0,0.75,False,6-10
2020,NIMHD,8,0.0,1,2,1.0,3.0,0.3333333333333333,False,6-10
2020,NIMHD,9,0.0,2,4,2.0,6.0,0.3333333333333333,False,6-10
2020,NIMHD,10,0.0,1,0,1.0,1.0,1.0,False,6-10
2020,NIMHD,11,0.0,3,3,3.0,6.0,0.5,False,11-15
2020,NIMHD,12,0.0,1,2,1.0,3.0,0.3333333333333333,False,11-15
2020,NIMHD,13,0.0,3,5,3.0,8.0,0.375,False,11-15
2020,NIMHD,14,0.0,2,7,2.0,9.0,0.2222222222222222,False,11-15
2020,NIMHD,16,0.0,0,5,0.0,5.0,0.0,False,16-20
2020,NIMHD,17,0.0,0,2,0.0,2.0,0.0,False,16-20
2020,NIMHD,18,0.0,1,3,1.0,4.0,0.25,False,16-20
2020,NIMHD,19,0.0,2,2,2.0,4.0,0.5,False,16-20
2020,NIMHD,20,0.0,0,3,0.0,3.0,0.0,False,16-20
2020,NIMHD,21,0.0,1,0,1.0,1.0,1.0,False,21-25
2020,NIMHD,22,0.0,0,10,0.0,10.0,0.0,False,21-25
2020,NIMHD,23,0.0,0,3,0.0,3.0,0.0,False,21-25
2020,NIMHD,25,0.0,0,8,0.0,8.0,0.0,False,21-25
2020,NIMHD,26,0.0,0,3,0.0,3.0,0.0,False,26+
2020,NIMHD,27,0.0,0,5,0.0,5.0,0.0,False,26+
2020,NIMHD,29,0.0,0,4,0.0,4.0,0.0,False,26+
2020,NIMHD,31,0.0,0,5,0.0,5.0,0.0,False,26+
2020,NIMHD,32,0.0,0,5,0.0,5.0,0.0,False,26+
2020,NIMHD,33,0.0,0,5,0.0,5.0,0.0,False,26+
2020,NIMHD,34,0.0,0,3,0.0,3.0,0.0,False,26+
2020,NIMHD,35,0.0,0,10,0.0,10.0,0.0,False,26+
2020,NIMHD,36,0.0,0,2,0.0,2.0,0.0,False,26+
2020,NIMHD,37,0.0,0,4,0.0,4.0,0.0,False,26+
2020,NIMHD,38,0.0,0,6,0.0,6.0,0.0,False,26+
2020,NIMHD,39,0.0,0,1,0.0,1.0,0.0,False,26+
2020,NIMHD,40,0.0,0,3,0.0,3.0,0.0,False,26+
2020,NIMHD,41,0.0,0,5,0.0,5.0,0.0,False,26+
2020,NIMHD,43,0.0,0,3,0.0,3.0,0.0,False,26+
2020,NIMHD,44,0.0,0,5,0.0,5.0,0.0,False,26+
2020,NIMHD,45,0.0,0,3,0.0,3.0,0.0,False,26+
2020,NIMHD,46,0.0,0,7,0.0,7.0,0.0,False,26+
2020,NIMHD,47,0.0,0,3,0.0,3.0,0.0,False,26+
2020,NIMHD,48,0.0,0,5,0.0,5.0,0.0,False,26+
2020,NIMHD,49,0.0,0,3,0.0,3.0,0.0,False,26+
2020,NIMHD,50,0.0,0,2,0.0,2.0,0.0,False,26+
2020,NIMHD,51,0.0,0,4,0.0,4.0,0.0,False,26+
2020,NIMHD,53,0.0,0,2,0.0,2.0,0.0,False,26+
2020,NIMHD,55,0.0,0,2,0.0,2.0,0.0,False,26+
2020,NINDS,1,0.0,24,1,24.0,25.0,0.96,False,1-5
2020,NINDS,2,0.0,28,2,28.0,30.0,0.9333333333333333,False,1-5
2020,NINDS,3,0.0,24,1,24.0,25.0,0.96,False,1-5
2020,NINDS,4,0.0,28,1,28.0,29.0,0.9655172413793104,False,1-5
2020,NINDS,5,0.0,27,1,27.0,28.0,0.9642857142857143,False,1-5
2020,NINDS,6,0.0,23,2,23.0,25.0,0.92,False,6-10
2020,NINDS,7,0.0,35,2,35.0,37.0,0.9459459459459459,False,6-10
2020,NINDS,8,0.0,28,0,28.0,28.0,1.0,False,6-10
2020,NINDS,9,0.0,24,0,24.0,24.0,1.0,False,6-10
2020,NINDS,10,0.0,32,1,32.0,33.0,0.9696969696969697,False,6-10
2020,NINDS,11,0.0,28,0,28.0,28.0,1.0,False,11-15
2020,NINDS,12,0.0,26,2,26.0,28.0,0.9285714285714286,False,11-15
2020,NINDS,13,0.0,22,1,22.0,23.0,0.9565217391304348,False,11-15
2020,NINDS,14,0.0,26,2,26.0,28.0,0.9285714285714286,False,11-15
2020,NINDS,15,0.0,32,1,32.0,33.0,0.9696969696969697,False,11-15
2020,NINDS,16,2.0,21,3,23.0,26.0,0.8846153846153846,False,16-20
2020,NINDS,17,2.0,11,12,13.0,25.0,0.52,False,16-20
2020,NINDS,18,6.0,8,11,14.0,25.0,0.56,False,16-20
2020,NINDS,19,8.0,16,11,24.0,35.0,0.6857142857142857,False,16-20
2020,NINDS,20,2.0,5,11,7.0,18.0,0.3888888888888889,False,16-20
2020,NINDS,21,2.0,7,10,9.0,19.0,0.47368421052631576,False,21-25
2020,NINDS,22,3.0,6,14,9.0,23.0,0.391304347826087,False,21-25
2020,NINDS,23,2.0,9,15,11.0,26.0,0.4230769230769231,False,21-25
2020,NINDS,24,2.0,5,11,7.0,18.0,0.3888888888888889,False,21-25
2020,NINDS,25,2.0,5,13,7.0,20.0,0.35,False,21-25
2020,NINDS,26,2.0,1,15,3.0,18.0,0.16666666666666666,False,26+
2020,NINDS,27,0.0,0,19,0.0,19.0,0.0,False,26+
2020,NINDS,28,0.0,1,21,1.0,22.0,0.045454545454545456,False,26+
2020,NINDS,29,4.0,0,20,4.0,24.0,0.16666666666666666,False,26+
2020,NINDS,30,0.0,0,18,0.0,18.0,0.0,False,26+
2020,NINDS,31,0.0,1,19,1.0,20.0,0.05,False,26+
2020,NINDS,32,0.0,0,19,0.0,19.0,0.0,False,26+
2020,NINDS,33,1.0,0,20,1.0,21.0,0.047619047619047616,False,26+
2020,NINDS,34,2.0,0,17,2.0,19.0,0.10526315789473684,False,26+
2020,NINDS,35,2.0,0,25,2.0,27.0,0.07407407407407407,False,26+
2020,NINDS,36,0.0,0,24,0.0,24.0,0.0,False,26+
2020,NINDS,37,0.0,0,19,0.0,19.0,0.0,False,26+
2020,NINDS,38,0.0,0,24,0.0,24.0,0.0,False,26+
2020,NINDS,39,0.0,0,24,0.0,24.0,0.0,False,26+
2020,NINDS,40,0.0,0,32,0.0,32.0,0.0,False,26+
2020,NINDS,41,0.0,0,21,0.0,21.0,0.0,False,26+
2020,NINDS,42,0.0,0,17,0.0,17.0,0.0,False,26+
2020,NINDS,43,0.0,0,22,0.0,22.0,0.0,False,26+
2020,NINDS,44,0.0,0,29,0.0,29.0,0.0,False,26+
2020,NINDS,45,0.0,0,19,0.0,19.0,0.0,False,26+
2020,NINDS,46,0.0,0,30,0.0,30.0,0.0,False,26+
2020,NINDS,47,0.0,0,26,0.0,26.0,0.0,False,26+
2020,NINDS,48,0.0,0,20,0.0,20.0,0.0,False,26+
2020,NINDS,49,0.0,0,28,0.0,28.0,0.0,False,26+
2020,NINDS,50,0.0,0,18,0.0,18.0,0.0,False,26+
2020,NINDS,51,0.0,0,20,0.0,20.0,0.0,False,26+
2020,NINDS,52,0.0,0,11,0.0,11.0,0.0,False,26+
2020,NINDS,53,0.0,0,10,0.0,10.0,0.0,False,26+
2020,NINDS,54,0.0,0,6,0.0,6.0,0.0,False,26+
2020,NINDS,55,0.0,0,6,0.0,6.0,0.0,False,26+
2020,NINDS,56,0.0,0,3,0.0,3.0,0.0,False,26+
2020,NINDS,57,0.0,0,2,0.0,2.0,0.0,False,26+
2020,NINR,1,0.0,1,0,1.0,1.0,1.0,False,1-5
2020,NINR,2,0.0,2,0,2.0,2.0,1.0,False,1-5
2020,NINR,3,0.0,2,0,2.0,2.0,1.0,False,1-5
2020,NINR,4,0.0,3,1,3.0,4.0,0.75,False,1-5
2020,NINR,5,0.0,1,0,1.0,1.0,1.0,False,1-5
2020,NINR,6,0.0,1,0,1.0,1.0,1.0,False,6-10
2020,NINR,7,0.0,4,1,4.0,5.0,0.8,False,6-10
2020,NINR,9,0.0,1,0,1.0,1.0,1.0,False,6-10
2020,NINR,10,0.0,2,0,2.0,2.0,1.0,False,6-10
2020,NINR,11,0.0,3,0,3.0,3.0,1.0,False,11-15
2020,NINR,12,0.0,4,0,4.0,4.0,1.0,False,11-15
2020,NINR,13,0.0,3,0,3.0,3.0,1.0,False,11-15
2020,NINR,15,0.0,0,1,0.0,1.0,0.0,False,11-15
2020,NINR,16,0.0,0,1,0.0,1.0,0.0,False,16-20
2020,NINR,17,0.0,2,2,2.0,4.0,0.5,False,16-20
2020,NINR,18,0.0,1,3,1.0,4.0,0.25,False,16-20
2020,NINR,19,0.0,0,4,0.0,4.0,0.0,False,16-20
2020,NINR,20,0.0,0,1,0.0,1.0,0.0,False,16-20
2020,NINR,21,0.0,1,3,1.0,4.0,0.25,False,21-25
2020,NINR,22,0.0,1,2,1.0,3.0,0.3333333333333333,False,21-25
2020,NINR,23,0.0,0,2,0.0,2.0,0.0,False,21-25
2020,NINR,25,0.0,1,1,1.0,2.0,0.5,False,21-25
2020,NINR,26,0.0,0,1,0.0,1.0,0.0,False,26+
2020,NINR,27,0.0,0,1,0.0,1.0,0.0,False,26+
2020,NINR,29,0.0,1,5,1.0,6.0,0.16666666666666666,False,26+
2020,NINR,30,0.0,0,2,0.0,2.0,0.0,False,26+
2020,NINR,31,0.0,0,1,0.0,1.0,0.0,False,26+
2020,NINR,32,0.0,0,3,0.0,3.0,0.0,False,26+
2020,NINR,34,0.0,0,3,0.0,3.0,0.0,False,26+
